session_id,customer_id,visit_date,device,pages_viewed,session_duration_min,converted
SESS923664,CUST100942,2025-08-29,Desktop,7,2.98,0
SESS923665,CUST102613,2024-04-24,Mobile,6,3.34,0
SESS923666,CUST101678,2025-11-01,Mobile,4,4.1,0
SESS923667,CUST100286,2024-12-16,Mobile,3,9.09,0
SESS923668,CUST101017,2025-03-31,Desktop,8,0.78,0
SESS923669,CUST100275,2024-08-17,Mobile,3,9.09,0
SESS923670,CUST100563,2024-09-09,Mobile,1,1.62,0
SESS923671,CUST102636,2025-06-16,Mobile,5,3.87,0
SESS923672,CUST102032,2025-11-08,Mobile,5,3.13,0
SESS923673,CUST101786,2025-09-16,Mobile,3,4.44,0
SESS923674,CUST100902,2025-09-07,Mobile,5,0.74,0
SESS923675,CUST100601,2024-10-21,Mobile,3,8.03,0
SESS923676,CUST101019,2025-09-25,Mobile,8,17.21,0
SESS923677,CUST100270,2024-06-02,Mobile,9,1.14,0
SESS923678,CUST102133,2025-12-16,Mobile,3,2.37,0
SESS923679,CUST102907,2024-05-30,Mobile,9,7.12,1
SESS923680,CUST101139,2025-05-05,Mobile,3,2.26,0
SESS923681,CUST101576,2024-02-14,Desktop,4,1.8,0
SESS923682,CUST100991,2024-07-08,Desktop,6,2.79,0
SESS923683,CUST102165,2025-11-28,Mobile,5,8.28,0
SESS923684,CUST102035,2024-06-30,Desktop,5,8.07,0
SESS923685,CUST101474,2025-04-26,Mobile,6,1.5,0
SESS923686,CUST100125,2025-11-08,Mobile,5,1.02,0
SESS923687,CUST102767,2025-04-28,Desktop,3,3.85,0
SESS923688,CUST101522,2025-10-22,Mobile,7,11.25,0
SESS923689,CUST100154,2024-07-10,Tablet,6,2.29,0
SESS923690,CUST101123,2025-06-13,Desktop,6,1.6,0
SESS923691,CUST100813,2024-06-17,Mobile,7,10.4,0
SESS923692,CUST100483,2024-08-08,Mobile,4,1.88,0
SESS923693,CUST101645,2024-07-30,Mobile,7,8.49,0
SESS923694,CUST102668,2025-01-12,Mobile,6,6.51,0
SESS923695,CUST101142,2024-06-11,Mobile,9,3.37,0
SESS923696,CUST102640,2024-10-27,Desktop,4,6.03,0
SESS923697,CUST101937,2024-06-03,Desktop,6,3.78,1
SESS923698,CUST100630,2024-04-02,Mobile,4,5.63,0
SESS923699,CUST101338,2024-02-14,Mobile,5,3.18,0
SESS923700,CUST102496,2024-05-26,Mobile,3,12.07,0
SESS923701,CUST100544,2025-01-15,Desktop,6,1.35,0
SESS923702,CUST101161,2024-12-29,Desktop,9,1.28,0
SESS923703,CUST100274,2024-02-19,Mobile,8,1.08,0
SESS923704,CUST100889,2024-08-23,Mobile,10,7.06,1
SESS923705,CUST102839,2025-09-30,Desktop,6,3.94,0
SESS923706,CUST100613,2024-09-21,Tablet,5,6.02,0
SESS923707,CUST101760,2024-05-08,Mobile,7,1.05,0
SESS923708,CUST101632,2025-11-09,Mobile,2,4.94,0
SESS923709,CUST100324,2024-03-26,Mobile,5,0.5,0
SESS923710,CUST102563,2024-01-06,Desktop,5,4.75,1
SESS923711,CUST101600,2025-07-08,Tablet,3,8.8,0
SESS923712,CUST101472,2024-05-21,Tablet,9,2.24,0
SESS923713,CUST102509,2024-04-04,Mobile,6,5.27,0
SESS923714,CUST101995,2025-09-17,Tablet,4,3.88,0
SESS923715,CUST101582,2024-11-01,Tablet,9,6.78,0
SESS923716,CUST102065,2025-11-20,Desktop,5,0.51,0
SESS923717,CUST101767,2025-08-31,Mobile,4,1.45,0
SESS923718,CUST102787,2024-03-05,Tablet,3,1.31,0
SESS923719,CUST101112,2025-11-22,Desktop,4,8.18,0
SESS923720,CUST102218,2024-07-07,Mobile,4,3.15,0
SESS923721,CUST100721,2024-04-18,Desktop,5,3.06,0
SESS923722,CUST102178,2025-01-27,Mobile,8,0.59,1
SESS923723,CUST102618,2025-12-24,Mobile,7,1.53,0
SESS923724,CUST102726,2024-10-16,Mobile,7,4.3,1
SESS923725,CUST101392,2025-06-14,Mobile,5,1.24,0
SESS923726,CUST101638,2024-08-02,Desktop,6,0.87,0
SESS923727,CUST101289,2025-11-14,Mobile,6,9.94,0
SESS923728,CUST100261,2025-10-12,Mobile,1,1.57,0
SESS923729,CUST102477,2024-08-29,Mobile,5,2.64,1
SESS923730,CUST100090,2025-07-13,Mobile,5,7.27,0
SESS923731,CUST102151,2025-11-06,Desktop,8,6.74,0
SESS923732,CUST102550,2025-11-18,Desktop,6,5.53,0
SESS923733,CUST102773,2025-05-08,Mobile,4,1.88,0
SESS923734,CUST101082,2025-09-26,Tablet,8,2.2,0
SESS923735,CUST100075,2025-04-12,Desktop,2,7.44,0
SESS923736,CUST100993,2025-06-12,Mobile,3,0.78,0
SESS923737,CUST102102,2025-02-24,Desktop,3,3.97,0
SESS923738,CUST100099,2025-04-16,Desktop,7,0.83,0
SESS923739,CUST100261,2025-05-16,Mobile,4,7.62,0
SESS923740,CUST101552,2024-05-10,Mobile,5,3.39,0
SESS923741,CUST100814,2024-10-19,Desktop,5,9.97,0
SESS923742,CUST100605,2024-07-29,Desktop,4,1.33,0
SESS923743,CUST101762,2025-04-09,Desktop,4,0.64,0
SESS923744,CUST101566,2024-05-19,Mobile,1,0.69,0
SESS923745,CUST102824,2024-12-18,Mobile,4,5.69,0
SESS923746,CUST101045,2025-11-16,Mobile,9,3.68,0
SESS923747,CUST100425,2024-05-27,Mobile,5,1.21,1
SESS923748,CUST101482,2025-06-19,Mobile,4,1.38,0
SESS923749,CUST102482,2025-08-20,Mobile,4,0.86,0
SESS923750,CUST102706,2024-05-28,Mobile,4,2.0,0
SESS923751,CUST102096,2025-09-20,Mobile,5,5.29,0
SESS923752,CUST100645,2025-06-20,Mobile,3,5.36,0
SESS923753,CUST102723,2025-09-09,Mobile,7,0.54,0
SESS923754,CUST101410,2024-07-30,Tablet,2,11.91,0
SESS923755,CUST100652,2024-02-21,Mobile,5,8.1,1
SESS923756,CUST102882,2025-09-19,Desktop,7,7.09,0
SESS923757,CUST100303,2024-07-07,Mobile,4,8.21,0
SESS923758,CUST102702,2024-05-31,Desktop,6,1.81,0
SESS923759,CUST100603,2025-01-21,Mobile,6,3.52,0
SESS923760,CUST102783,2024-01-09,Tablet,2,0.8,0
SESS923761,CUST102331,2024-02-16,Mobile,4,1.05,0
SESS923762,CUST101104,2025-10-01,Mobile,7,26.25,0
SESS923763,CUST100413,2024-04-13,Desktop,6,2.1,0
SESS923764,CUST102642,2025-05-22,Desktop,4,1.73,0
SESS923765,CUST101394,2025-08-19,Mobile,6,3.37,0
SESS923766,CUST100945,2025-01-13,Mobile,8,0.95,0
SESS923767,CUST101024,2025-07-11,Desktop,8,3.48,0
SESS923768,CUST102186,2025-12-25,Desktop,7,2.56,0
SESS923769,CUST102960,2025-02-12,Mobile,10,11.09,0
SESS923770,CUST102361,2025-10-02,Mobile,6,1.15,1
SESS923771,CUST102351,2025-03-02,Mobile,2,20.68,0
SESS923772,CUST100785,2025-03-21,Mobile,3,2.12,0
SESS923773,CUST102375,2025-03-31,Mobile,4,1.36,0
SESS923774,CUST101868,2025-12-05,Desktop,8,4.19,1
SESS923775,CUST100080,2025-11-20,Mobile,11,3.03,0
SESS923776,CUST101675,2024-03-31,Mobile,7,9.23,0
SESS923777,CUST102581,2025-01-16,Mobile,4,2.56,1
SESS923778,CUST100785,2024-12-03,Desktop,7,2.0,0
SESS923779,CUST101772,2024-05-28,Mobile,6,3.22,1
SESS923780,CUST100332,2024-02-06,Tablet,2,1.15,0
SESS923781,CUST100255,2024-11-27,Mobile,4,4.71,0
SESS923782,CUST102482,2024-01-02,Mobile,5,4.22,0
SESS923783,CUST100037,2024-03-31,Mobile,9,5.3,0
SESS923784,CUST100632,2024-09-27,Mobile,3,1.41,0
SESS923785,CUST100448,2024-07-21,Tablet,7,1.27,0
SESS923786,CUST102185,2025-07-18,Desktop,6,3.55,0
SESS923787,CUST102847,2024-01-16,Mobile,4,0.82,0
SESS923788,CUST102555,2025-04-09,Desktop,7,1.14,0
SESS923789,CUST100515,2025-12-11,Mobile,6,6.59,0
SESS923790,CUST100553,2024-03-01,Desktop,3,8.46,0
SESS923791,CUST101170,2025-06-23,Desktop,7,6.32,1
SESS923792,CUST101066,2024-06-08,Desktop,4,2.8,1
SESS923793,CUST101262,2024-08-03,Desktop,4,0.62,0
SESS923794,CUST102668,2024-05-06,Mobile,6,3.0,0
SESS923795,CUST102475,2024-08-31,Mobile,3,0.56,0
SESS923796,CUST100871,2025-06-07,Desktop,6,5.47,0
SESS923797,CUST102930,2024-06-09,Mobile,3,5.19,0
SESS923798,CUST102446,2025-07-05,Mobile,7,2.45,0
SESS923799,CUST100638,2024-03-22,Mobile,3,4.82,1
SESS923800,CUST100448,2024-11-19,Mobile,4,6.48,0
SESS923801,CUST100882,2024-11-12,Desktop,3,1.13,0
SESS923802,CUST101499,2025-08-22,Mobile,2,0.57,0
SESS923803,CUST100082,2024-12-03,Mobile,4,2.8,0
SESS923804,CUST102829,2024-09-28,Mobile,5,12.12,0
SESS923805,CUST102291,2025-05-10,Mobile,4,5.73,0
SESS923806,CUST102807,2024-02-18,Tablet,5,1.41,0
SESS923807,CUST101389,2024-05-09,Desktop,3,0.65,0
SESS923808,CUST102096,2025-09-15,Mobile,2,3.78,0
SESS923809,CUST101521,2024-04-21,Desktop,2,1.3,0
SESS923810,CUST102452,2025-08-14,Mobile,5,3.76,0
SESS923811,CUST100111,2025-08-15,Mobile,6,1.02,0
SESS923812,CUST102856,2025-03-07,Mobile,6,7.59,0
SESS923813,CUST100883,2024-07-26,Mobile,6,2.26,0
SESS923814,CUST102211,2024-05-29,Desktop,3,5.97,0
SESS923815,CUST100597,2024-12-12,Mobile,5,9.18,0
SESS923816,CUST101343,2024-10-28,Mobile,4,0.54,0
SESS923817,CUST100853,2024-03-25,Mobile,3,3.57,1
SESS923818,CUST101919,2025-05-02,Desktop,3,8.51,0
SESS923819,CUST100916,2025-01-27,Desktop,5,1.72,0
SESS923820,CUST102738,2024-11-28,Mobile,3,5.14,0
SESS923821,CUST102468,2025-12-02,Desktop,2,7.7,0
SESS923822,CUST102830,2025-11-14,Mobile,5,1.01,0
SESS923823,CUST102019,2025-11-22,Mobile,3,2.49,0
SESS923824,CUST101339,2025-07-12,Mobile,5,2.0,0
SESS923825,CUST102066,2025-02-08,Mobile,6,1.28,0
SESS923826,CUST100912,2025-12-10,Mobile,1,2.7,0
SESS923827,CUST102739,2024-01-27,Desktop,3,1.91,0
SESS923828,CUST102857,2024-05-10,Mobile,8,0.92,0
SESS923829,CUST102508,2024-12-28,Desktop,7,6.01,0
SESS923830,CUST102153,2024-01-26,Mobile,3,8.07,0
SESS923831,CUST101369,2025-10-20,Desktop,6,1.76,1
SESS923832,CUST102196,2024-01-19,Mobile,6,2.77,0
SESS923833,CUST101524,2024-03-15,Mobile,6,2.04,0
SESS923834,CUST101176,2025-03-24,Mobile,4,3.3,0
SESS923835,CUST102811,2024-05-26,Mobile,7,8.78,0
SESS923836,CUST100600,2024-10-18,Mobile,4,4.39,0
SESS923837,CUST101521,2025-09-03,Mobile,2,1.98,1
SESS923838,CUST101121,2024-05-19,Mobile,6,2.6,0
SESS923839,CUST101605,2024-10-06,Mobile,7,4.77,1
SESS923840,CUST101834,2025-03-08,Mobile,9,2.71,1
SESS923841,CUST101156,2025-06-02,Mobile,6,0.57,0
SESS923842,CUST102955,2025-12-11,Mobile,3,1.03,0
SESS923843,CUST102869,2024-10-16,Mobile,3,6.14,0
SESS923844,CUST102883,2024-10-07,Mobile,6,0.72,0
SESS923845,CUST101144,2025-08-08,Tablet,6,0.55,0
SESS923846,CUST102107,2024-10-25,Mobile,3,14.0,0
SESS923847,CUST100957,2025-10-24,Mobile,5,0.5,0
SESS923848,CUST101089,2025-12-25,Desktop,4,3.91,0
SESS923849,CUST101557,2025-04-18,Mobile,3,5.46,0
SESS923850,CUST101858,2025-08-04,Desktop,6,15.53,0
SESS923851,CUST101478,2024-07-23,Mobile,4,0.94,0
SESS923852,CUST102645,2024-10-06,Desktop,9,3.52,1
SESS923853,CUST100208,2024-10-06,Desktop,6,0.78,0
SESS923854,CUST100558,2025-08-09,Mobile,4,1.27,0
SESS923855,CUST102066,2025-05-27,Mobile,9,7.19,0
SESS923856,CUST102410,2024-10-27,Desktop,9,5.04,0
SESS923857,CUST102913,2025-04-02,Desktop,5,3.87,0
SESS923858,CUST102702,2025-03-25,Mobile,6,0.91,0
SESS923859,CUST102007,2025-09-26,Mobile,5,2.7,0
SESS923860,CUST100241,2024-04-18,Mobile,5,9.81,1
SESS923861,CUST100854,2025-05-31,Desktop,3,6.78,0
SESS923862,CUST102778,2025-08-25,Mobile,7,1.83,0
SESS923863,CUST102036,2025-10-24,Mobile,6,2.79,1
SESS923864,CUST102102,2025-10-05,Mobile,2,4.24,0
SESS923865,CUST102869,2024-09-26,Mobile,8,3.22,0
SESS923866,CUST101494,2024-02-13,Mobile,3,1.18,0
SESS923867,CUST101768,2025-09-15,Mobile,4,7.03,0
SESS923868,CUST100855,2025-03-17,Mobile,3,2.91,0
SESS923869,CUST100767,2025-10-03,Mobile,5,1.25,0
SESS923870,CUST102967,2024-04-05,Tablet,7,2.37,0
SESS923871,CUST100104,2025-05-05,Desktop,4,3.35,0
SESS923872,CUST102196,2025-02-04,Mobile,5,7.49,0
SESS923873,CUST101615,2025-06-13,Mobile,6,2.57,0
SESS923874,CUST100419,2025-10-01,Desktop,3,4.91,0
SESS923875,CUST100780,2025-01-27,Mobile,5,1.36,0
SESS923876,CUST102961,2025-05-25,Mobile,5,1.69,0
SESS923877,CUST101116,2025-05-19,Desktop,10,1.44,0
SESS923878,CUST101442,2024-02-15,Desktop,2,8.49,0
SESS923879,CUST100740,2024-08-20,Mobile,4,2.73,0
SESS923880,CUST101442,2024-04-18,Mobile,6,0.84,0
SESS923881,CUST100433,2025-08-28,Mobile,3,2.29,0
SESS923882,CUST101837,2024-04-02,Mobile,5,3.33,0
SESS923883,CUST100123,2024-12-23,Mobile,3,6.71,0
SESS923884,CUST100601,2024-12-29,Tablet,5,10.29,0
SESS923885,CUST101517,2025-02-22,Desktop,6,1.94,0
SESS923886,CUST100490,2024-07-07,Mobile,6,14.17,0
SESS923887,CUST102480,2025-01-14,Desktop,6,14.1,0
SESS923888,CUST101779,2025-03-07,Mobile,5,3.19,1
SESS923889,CUST102076,2024-12-08,Mobile,6,3.46,0
SESS923890,CUST100481,2024-10-31,Desktop,6,4.36,0
SESS923891,CUST100035,2024-02-15,Mobile,4,13.25,0
SESS923892,CUST101570,2025-10-12,Mobile,2,7.03,0
SESS923893,CUST100125,2024-04-04,Mobile,9,5.33,0
SESS923894,CUST102477,2025-08-26,Mobile,3,3.37,0
SESS923895,CUST101056,2024-07-25,Mobile,3,0.76,0
SESS923896,CUST102538,2024-03-01,Mobile,4,2.2,0
SESS923897,CUST101508,2024-11-12,Mobile,3,2.51,0
SESS923898,CUST102398,2024-10-14,Mobile,5,7.62,0
SESS923899,CUST101496,2024-11-25,Mobile,10,1.49,0
SESS923900,CUST100111,2024-10-03,Mobile,8,6.39,0
SESS923901,CUST100510,2025-11-29,Desktop,7,1.51,0
SESS923902,CUST102181,2024-04-13,Mobile,6,5.13,0
SESS923903,CUST100675,2025-06-06,Mobile,3,1.13,0
SESS923904,CUST102283,2025-09-12,Mobile,2,4.2,1
SESS923905,CUST102931,2025-12-16,Mobile,6,1.43,0
SESS923906,CUST100096,2025-09-02,Desktop,5,1.32,0
SESS923907,CUST101759,2024-11-23,Mobile,9,1.82,0
SESS923908,CUST102902,2025-08-14,Mobile,4,1.86,0
SESS923909,CUST101090,2024-01-17,Desktop,2,12.26,0
SESS923910,CUST101204,2024-06-01,Mobile,3,3.11,0
SESS923911,CUST101401,2025-11-09,Mobile,5,1.09,0
SESS923912,CUST102459,2024-06-13,Mobile,5,5.0,0
SESS923913,CUST100963,2025-10-18,Mobile,4,4.08,0
SESS923914,CUST100565,2024-03-16,Mobile,4,1.45,0
SESS923915,CUST102541,2024-12-04,Desktop,4,1.39,0
SESS923916,CUST101441,2025-12-02,Mobile,3,3.63,0
SESS923917,CUST102160,2024-04-17,Mobile,3,2.35,0
SESS923918,CUST101617,2024-12-12,Mobile,5,9.89,0
SESS923919,CUST102102,2024-02-28,Mobile,5,1.29,0
SESS923920,CUST100574,2025-12-24,Desktop,9,9.57,0
SESS923921,CUST101588,2024-03-02,Desktop,8,5.9,0
SESS923922,CUST100288,2025-08-03,Mobile,4,1.9,0
SESS923923,CUST101905,2025-01-25,Desktop,4,16.69,0
SESS923924,CUST102812,2024-04-18,Mobile,7,0.77,0
SESS923925,CUST102881,2024-02-06,Mobile,5,1.47,0
SESS923926,CUST101950,2024-09-28,Mobile,7,1.3,0
SESS923927,CUST102557,2025-02-24,Mobile,4,3.98,0
SESS923928,CUST101654,2025-10-17,Desktop,6,1.23,0
SESS923929,CUST100523,2025-03-24,Mobile,5,0.58,0
SESS923930,CUST100166,2025-02-26,Mobile,4,5.31,0
SESS923931,CUST101967,2024-07-08,Mobile,2,2.07,0
SESS923932,CUST102723,2024-04-18,Mobile,3,11.32,0
SESS923933,CUST101303,2024-06-26,Mobile,3,1.44,0
SESS923934,CUST100030,2024-10-07,Mobile,3,6.87,0
SESS923935,CUST101871,2025-03-08,Mobile,8,11.63,0
SESS923936,CUST100479,2025-04-25,Mobile,9,0.78,1
SESS923937,CUST102551,2025-05-07,Mobile,7,8.68,0
SESS923938,CUST102107,2025-06-23,Mobile,4,2.4,0
SESS923939,CUST100693,2025-07-05,Desktop,3,1.08,0
SESS923940,CUST100005,2025-11-04,Mobile,4,8.13,0
SESS923941,CUST102137,2025-11-23,Tablet,4,1.63,0
SESS923942,CUST102352,2025-06-11,Desktop,3,1.27,0
SESS923943,CUST102986,2025-11-15,Tablet,3,2.15,0
SESS923944,CUST102500,2025-06-15,Mobile,2,1.24,0
SESS923945,CUST102186,2024-05-10,Mobile,6,3.88,0
SESS923946,CUST100638,2025-08-15,Mobile,1,17.11,0
SESS923947,CUST101570,2025-10-08,Mobile,7,0.52,0
SESS923948,CUST102833,2025-02-08,Desktop,6,6.78,1
SESS923949,CUST101337,2024-07-04,Desktop,8,4.55,0
SESS923950,CUST101497,2024-07-04,Mobile,3,6.4,0
SESS923951,CUST102393,2024-05-14,Desktop,2,0.76,0
SESS923952,CUST101346,2025-11-30,Desktop,4,2.16,0
SESS923953,CUST102593,2024-07-14,Desktop,4,8.3,0
SESS923954,CUST101583,2025-05-13,Desktop,5,1.68,0
SESS923955,CUST100663,2024-04-18,Mobile,5,9.79,0
SESS923956,CUST101600,2024-01-06,Desktop,7,2.68,1
SESS923957,CUST100383,2025-04-01,Desktop,2,12.24,0
SESS923958,CUST102590,2025-12-06,Mobile,9,13.75,0
SESS923959,CUST102688,2024-11-25,Mobile,6,1.36,0
SESS923960,CUST100217,2025-03-12,Mobile,5,9.67,0
SESS923961,CUST102035,2025-11-19,Desktop,8,1.12,0
SESS923962,CUST100779,2025-10-05,Mobile,4,3.28,0
SESS923963,CUST102797,2025-01-14,Mobile,2,1.03,0
SESS923964,CUST101989,2025-11-14,Mobile,6,7.95,0
SESS923965,CUST100733,2025-10-12,Desktop,7,0.9,1
SESS923966,CUST100570,2025-08-29,Mobile,5,2.35,1
SESS923967,CUST101556,2024-02-20,Mobile,5,1.65,0
SESS923968,CUST100281,2025-11-07,Mobile,7,3.07,1
SESS923969,CUST102160,2024-10-19,Desktop,3,5.06,0
SESS923970,CUST102285,2025-07-09,Desktop,6,11.47,0
SESS923971,CUST100432,2024-11-24,Mobile,6,0.68,0
SESS923972,CUST101278,2025-10-02,Mobile,3,2.09,0
SESS923973,CUST102196,2024-01-07,Desktop,2,1.13,0
SESS923974,CUST102901,2025-05-21,Mobile,3,1.32,0
SESS923975,CUST101480,2024-04-18,Tablet,3,2.56,0
SESS923976,CUST100048,2024-08-17,Mobile,3,4.23,0
SESS923977,CUST102651,2025-06-27,Desktop,6,0.69,0
SESS923978,CUST101343,2024-02-04,Mobile,5,6.25,0
SESS923979,CUST102738,2024-01-08,Desktop,3,8.9,0
SESS923980,CUST101310,2024-05-21,Mobile,3,1.6,0
SESS923981,CUST102543,2024-09-11,Mobile,3,2.13,0
SESS923982,CUST101629,2025-08-25,Desktop,5,4.35,1
SESS923983,CUST101139,2025-03-11,Mobile,3,4.85,0
SESS923984,CUST101273,2024-01-15,Mobile,4,0.86,0
SESS923985,CUST101743,2025-11-30,Mobile,4,3.66,0
SESS923986,CUST102621,2024-10-19,Desktop,3,8.58,0
SESS923987,CUST101645,2025-08-05,Mobile,7,0.66,0
SESS923988,CUST100514,2024-01-05,Mobile,8,6.35,0
SESS923989,CUST100140,2025-03-19,Mobile,8,3.52,1
SESS923990,CUST100379,2024-02-11,Mobile,1,2.41,0
SESS923991,CUST101098,2025-06-25,Mobile,5,1.89,0
SESS923992,CUST101211,2024-08-04,Desktop,5,3.17,0
SESS923993,CUST100300,2025-04-19,Desktop,8,4.08,0
SESS923994,CUST101085,2024-09-30,Mobile,3,17.95,1
SESS923995,CUST101599,2025-09-16,Mobile,4,1.54,1
SESS923996,CUST102091,2024-10-20,Mobile,4,10.47,0
SESS923997,CUST100854,2025-06-11,Tablet,4,17.78,0
SESS923998,CUST100332,2025-07-05,Mobile,4,1.13,0
SESS923999,CUST101408,2025-02-13,Desktop,3,0.85,1
SESS924000,CUST100476,2025-07-19,Mobile,6,5.4,0
SESS924001,CUST100371,2024-11-30,Desktop,5,4.17,0
SESS924002,CUST102245,2025-06-14,Desktop,2,5.08,0
SESS924003,CUST102215,2024-07-19,Desktop,5,1.27,0
SESS924004,CUST100030,2025-03-26,Mobile,6,2.43,0
SESS924005,CUST102489,2025-06-20,Mobile,8,14.48,0
SESS924006,CUST100775,2025-01-15,Mobile,3,2.75,0
SESS924007,CUST101401,2025-01-08,Desktop,3,2.25,0
SESS924008,CUST100998,2024-09-22,Mobile,5,1.97,0
SESS924009,CUST100420,2024-03-28,Mobile,9,0.8,0
SESS924010,CUST101200,2025-05-06,Tablet,6,3.21,1
SESS924011,CUST100992,2024-01-09,Mobile,5,7.01,0
SESS924012,CUST102277,2024-09-28,Mobile,4,2.09,0
SESS924013,CUST102809,2025-05-17,Desktop,1,4.6,0
SESS924014,CUST102309,2025-12-08,Mobile,7,7.58,0
SESS924015,CUST102805,2024-05-17,Desktop,2,2.57,0
SESS924016,CUST102908,2024-09-06,Mobile,6,3.22,0
SESS924017,CUST101408,2024-04-02,Mobile,6,3.38,0
SESS924018,CUST101083,2024-10-28,Mobile,7,3.73,0
SESS924019,CUST101214,2024-10-10,Tablet,3,0.77,0
SESS924020,CUST102091,2024-08-08,Mobile,4,29.16,0
SESS924021,CUST102130,2024-12-15,Mobile,4,11.56,0
SESS924022,CUST102975,2024-12-21,Mobile,7,2.17,0
SESS924023,CUST100182,2025-11-13,Desktop,7,3.55,0
SESS924024,CUST102515,2024-06-05,Desktop,4,6.83,0
SESS924025,CUST102685,2024-10-17,Desktop,3,0.56,0
SESS924026,CUST101399,2025-10-20,Desktop,2,3.08,0
SESS924027,CUST101082,2024-03-17,Mobile,4,1.83,1
SESS924028,CUST100106,2024-07-12,Mobile,6,2.31,0
SESS924029,CUST102215,2025-03-30,Mobile,8,7.68,0
SESS924030,CUST101262,2025-07-02,Mobile,5,2.9,0
SESS924031,CUST101678,2024-02-08,Tablet,2,1.56,0
SESS924032,CUST101233,2024-02-16,Mobile,6,9.33,0
SESS924033,CUST102882,2024-11-14,Mobile,6,4.28,0
SESS924034,CUST100449,2025-01-14,Mobile,2,1.12,0
SESS924035,CUST101194,2024-03-03,Desktop,6,1.1,0
SESS924036,CUST100583,2025-11-13,Mobile,4,0.98,0
SESS924037,CUST100886,2025-09-20,Mobile,5,1.65,0
SESS924038,CUST100929,2024-04-16,Mobile,3,4.47,0
SESS924039,CUST101262,2024-04-26,Mobile,6,3.78,0
SESS924040,CUST100541,2024-01-20,Desktop,7,3.09,1
SESS924041,CUST100617,2025-11-12,Tablet,11,1.66,0
SESS924042,CUST101445,2024-10-16,Mobile,8,0.85,0
SESS924043,CUST102480,2025-04-26,Mobile,5,1.36,1
SESS924044,CUST101574,2025-02-02,Desktop,4,2.55,0
SESS924045,CUST100449,2025-05-24,Desktop,9,0.85,0
SESS924046,CUST102812,2024-06-23,Mobile,7,5.57,0
SESS924047,CUST102540,2024-09-11,Mobile,7,4.77,0
SESS924048,CUST100061,2025-03-20,Desktop,5,5.7,0
SESS924049,CUST102217,2024-07-21,Mobile,4,1.72,0
SESS924050,CUST100666,2024-08-20,Mobile,4,6.41,1
SESS924051,CUST100012,2025-08-03,Desktop,8,1.02,0
SESS924052,CUST100614,2025-03-17,Mobile,6,0.95,0
SESS924053,CUST100424,2024-01-29,Mobile,5,4.06,0
SESS924054,CUST101313,2024-03-08,Mobile,6,5.16,0
SESS924055,CUST101194,2025-06-26,Mobile,3,1.1,0
SESS924056,CUST100478,2025-08-29,Mobile,5,12.26,0
SESS924057,CUST101533,2025-05-02,Mobile,4,2.91,0
SESS924058,CUST100882,2025-12-30,Tablet,5,2.46,0
SESS924059,CUST101460,2024-07-16,Mobile,6,5.53,0
SESS924060,CUST102764,2024-10-04,Mobile,4,8.03,0
SESS924061,CUST100732,2025-12-06,Mobile,4,3.0,1
SESS924062,CUST100449,2024-09-30,Mobile,7,6.95,0
SESS924063,CUST100509,2024-01-25,Mobile,6,0.64,0
SESS924064,CUST100545,2025-01-09,Tablet,6,1.03,1
SESS924065,CUST100641,2025-04-08,Mobile,3,2.25,0
SESS924066,CUST102893,2025-07-01,Desktop,2,5.33,1
SESS924067,CUST102360,2024-04-06,Desktop,7,4.75,0
SESS924068,CUST100174,2025-04-18,Mobile,2,4.42,0
SESS924069,CUST100346,2024-01-15,Mobile,8,3.96,0
SESS924070,CUST101627,2024-02-11,Mobile,6,4.29,0
SESS924071,CUST100075,2025-02-24,Desktop,10,1.61,0
SESS924072,CUST102957,2025-04-19,Desktop,3,2.54,0
SESS924073,CUST100207,2025-05-09,Desktop,6,2.1,0
SESS924074,CUST102870,2025-04-12,Desktop,8,2.81,0
SESS924075,CUST101400,2024-11-13,Mobile,4,2.72,1
SESS924076,CUST100920,2024-11-02,Mobile,4,1.99,0
SESS924077,CUST100402,2025-05-05,Desktop,4,1.91,0
SESS924078,CUST101584,2024-10-21,Mobile,9,4.64,0
SESS924079,CUST102201,2024-02-21,Desktop,4,12.05,0
SESS924080,CUST100958,2024-08-13,Mobile,5,1.44,0
SESS924081,CUST101577,2025-07-09,Mobile,5,4.6,0
SESS924082,CUST100369,2024-05-12,Desktop,5,1.38,0
SESS924083,CUST100638,2024-09-27,Mobile,8,5.08,1
SESS924084,CUST102990,2025-11-20,Mobile,3,1.7,0
SESS924085,CUST102076,2024-01-30,Mobile,6,3.97,0
SESS924086,CUST100335,2024-09-22,Mobile,6,8.28,0
SESS924087,CUST101950,2024-12-21,Mobile,3,4.67,0
SESS924088,CUST100148,2024-12-06,Mobile,7,8.18,0
SESS924089,CUST100127,2024-12-18,Desktop,4,0.88,1
SESS924090,CUST101209,2025-01-27,Mobile,3,4.84,0
SESS924091,CUST100995,2024-09-29,Mobile,4,4.16,0
SESS924092,CUST101488,2024-02-15,Desktop,5,2.66,0
SESS924093,CUST100212,2025-11-07,Desktop,6,5.74,0
SESS924094,CUST102163,2024-01-05,Mobile,4,1.53,0
SESS924095,CUST100580,2024-10-02,Mobile,6,5.61,0
SESS924096,CUST102359,2025-02-22,Mobile,9,0.96,0
SESS924097,CUST101712,2024-03-12,Desktop,5,1.19,0
SESS924098,CUST101535,2025-04-08,Tablet,6,2.87,0
SESS924099,CUST101038,2025-03-17,Desktop,3,0.73,0
